002099	海翔药业	SZ	39870.2
002100	天康生物	SZ	47317.8
002101	广东鸿图	SZ	19169.2
002102	冠福股份	SZ	47630.9
002103	广博股份	SZ	17110.5
002104	恒宝股份	SZ	54667.9
002105	信隆实业	SZ	36850.0
002106	莱宝高科	SZ	69121.5
002107	沃华医药	SZ	16757.2
002108	沧州明珠	SZ	61443.9
002109	兴化股份	SZ	35840.0
002110	三钢闽光	SZ	53470.0
002111	威海广泰	SZ	26366.3
002112	三变科技	SZ	18115.8
002113	天润控股	SZ	11839.7
002114	罗平锌电	SZ	8625.38
002115	三维通信	SZ	34143.8
002116	中国海诚	SZ	40145.8
002117	东港股份	SZ	36367.1
002118	紫鑫药业	SZ	51267.4
002119	康强电子	SZ	19420.0
002120	新海股份	SZ	9772.67
002121	科陆电子	SZ	26963.9
002122	天马股份	SZ	107293.0
002123	荣信股份	SZ	45495.4
002124	天邦股份	SZ	14676.1
002125	湘潭电化	SZ	13913.0
002126	银轮股份	SZ	30011.5
002127	新民科技	SZ	44645.3
002128	露天煤业	SZ	158822.0
002129	中环股份	SZ	229626.0
002130	沃尔核材	SZ	38710.9
002131	利欧股份	SZ	61839.5
002132	恒星科技	SZ	47312.5
002133	广宇集团	SZ	60150.5
002134	天津普林	SZ	24585.0
002135	东南网架	SZ	67119.5
002136	安 纳 达	SZ	21329.8
002137	麦达数字	SZ	25532.8
002138	顺络电子	SZ	72678.6
002139	拓邦股份	SZ	16212.6
002140	东华科技	SZ	43731.8
002141	蓉胜超微	SZ	18188.8
002142	宁波银行	SZ	344702.0
002143	印纪传媒	SZ	13457.8
002144	宏达高科	SZ	12985.0
002145	中核钛白	SZ	22806.2
002146	荣盛发展	SZ	336213.0
002147	方圆支承	SZ	21880.7
002148	北纬通信	SZ	20280.1
002149	西部材料	SZ	17463.0
002150	通润装备	SZ	25020.0
002151	北斗星通	SZ	13525.0
002152	广电运通	SZ	86309.8
002153	石基信息	SZ	16305.4
002154	报 喜 鸟	SZ	106999.0
002155	湖南黄金	SZ	99605.3
002156	通富微电	SZ	64986.7
002157	正邦科技	SZ	38622.8
002158	汉钟精机	SZ	26387.0
002159	三特索道	SZ	13388.2
002160	常铝股份	SZ	32469.5
002161	远 望 谷	SZ	69591.4
002162	悦心健康	SZ	62700.0
002163	中航三鑫	SZ	68108.6
002164	宁波东力	SZ	40512.5
002165	红 宝 丽	SZ	52747.9
002166	莱茵生物	SZ	30340.0
002167	东方锆业	SZ	47311.0
002168	深圳惠程	SZ	75710.4
002169	智光电气	SZ	24941.8
002170	芭田股份	SZ	63274.4
002171	楚江新材	SZ	32443.6
002172	澳洋科技	SZ	53755.0
002173	千足珍珠	SZ	10838.3
002174	游族网络	SZ	8800.3
002175	东方网络	SZ	19996.4
002176	江特电机	SZ	115002.0
002177	御银股份	SZ	59784.5
002178	延华智能	SZ	56616.6
002179	中航光电	SZ	57760.7
002180	艾派克	SZ	14373.0
002181	粤 传 媒	SZ	114087.0
002182	云海金属	SZ	22064.8
002183	怡 亚 通	SZ	100069.0
002184	海得控制	SZ	13364.4
002185	华天科技	SZ	69674.3
002186	全 聚 德	SZ	28076.5
002187	广百股份	SZ	33572.5
002188	巴士在线	SZ	12498.7
002189	利达光电	SZ	19852.6
002190	成飞集成	SZ	34518.8
002191	劲嘉股份	SZ	129363.0
002192	*ST融捷	SZ	11442.1
002193	山东如意	SZ	15993.5
002194	武汉凡谷	SZ	35095.2
002195	二三四五	SZ	45060.5
002196	方正电机	SZ	9799.45
002197	证通电子	SZ	33663.7
002198	嘉应制药	SZ	39223.1
002199	东晶电子	SZ	14600.8
002200	云投生态	SZ	10782.9
002201	九鼎新材	SZ	21766.6
002202	金风科技	SZ	214796.0
002203	海亮股份	SZ	146771.0
002204	大连重工	SZ	96568.5
002205	国统股份	SZ	11615.2
002206	海 利 得	SZ	34289.0
002207	准油股份	SZ	17857.3
002208	合肥城建	SZ	31936.5
002209	达 意 隆	SZ	12933.5
002210	飞马国际	SZ	58167.4
002211	宏达新材	SZ	26630.3
002212	南洋股份	SZ	30184.2
002213	特 尔 佳	SZ	14403.0
002214	大立科技	SZ	34585.0
002215	诺 普 信	SZ	68265.2
002216	三全食品	SZ	56011.1
002217	合力泰	SZ	36859.4
002218	拓日新能	SZ	47959.1
002219	恒康医疗	SZ	150843.0
002220	天宝股份	SZ	38948.1
002221	东华能源	SZ	69003.3
002222	福晶科技	SZ	27833.7
002223	鱼跃医疗	SZ	24871.3
002224	三 力 士	SZ	46644.5
002225	濮耐股份	SZ	58284.8
002226	江南化工	SZ	79102.1
002227	奥 特 迅	SZ	21845.9
002228	合兴包装	SZ	34750.0
002229	鸿博股份	SZ	20563.6
002230	科大讯飞	SZ	90724.6
002231	奥维通信	SZ	21182.5
002232	启明信息	SZ	39970.5
002233	塔牌集团	SZ	75965.6
002234	民和股份	SZ	20639.6
002235	安妮股份	SZ	13650.7
002236	大华股份	SZ	66072.8
002237	恒邦股份	SZ	80410.0
002238	天威视讯	SZ	46451.1
002239	奥特佳	SZ	41949.2
002240	威华股份	SZ	36623.1
002241	歌尔声学	SZ	122795.0
002242	九阳股份	SZ	76332.6
002243	通产丽星	SZ	30990.9
002244	滨江集团	SZ	229546.0
002245	澳洋顺昌	SZ	89503.2
002246	北化股份	SZ	41368.6
002247	帝龙新材	SZ	22243.2
002248	华东数控	SZ	22162.8
002249	大洋电机	SZ	90536.7
002250	联化科技	SZ	56192.8
002251	步 步 高	SZ	57895.2
002252	上海莱士	SZ	201508.0
002253	川大智胜	SZ	12656.8
002254	泰和新材	SZ	61059.1
002255	海陆重工	SZ	40686.9
002256	彩虹精化	SZ	31426.3
002258	利尔化学	SZ	20244.2
002259	升达林业	SZ	60529.7
002260	德奥通航	SZ	26520.0
002261	拓维信息	SZ	30625.2
002262	恩华药业	SZ	39586.0
002263	大 东 南	SZ	84536.9
002264	新 华 都	SZ	53571.4
002265	西仪股份	SZ	29102.6
002266	浙富控股	SZ	142535.0
002267	陕天然气	SZ	111208.0
002268	卫 士 通	SZ	34439.6
002269	美邦服饰	SZ	251250.0
002270	法因数控	SZ	13948.9
002271	东方雨虹	SZ	56338.9
002272	川润股份	SZ	31256.2
002273	水晶光电	SZ	35698.9
002274	华昌化工	SZ	49063.3
002275	桂林三金	SZ	53114.5
002276	万马股份	SZ	91178.5
002277	友阿股份	SZ	56612.3
002278	神开股份	SZ	25537.1
002279	久其软件	SZ	6826.77
002280	联络互动	SZ	24215.0
002281	光迅科技	SZ	18014.7
002282	博深工具	SZ	18638.8
002283	天润曲轴	SZ	55941.2
002284	亚太股份	SZ	68597.1
002285	世联行	SZ	122164.0
002286	保龄宝	SZ	26578.5
002287	奇正藏药	SZ	40600.0
002288	超华科技	SZ	66018.8
002289	宇顺电子	SZ	14567.6
002290	禾盛新材	SZ	13638.9
002291	星期六	SZ	36335.0
002292	奥飞动漫	SZ	66192.5
002293	罗莱生活	SZ	69986.4
002294	信立泰	SZ	45918.0
002295	精艺股份	SZ	18247.9
002296	辉煌科技	SZ	28780.3
